game_id	turn_id	turn	token_color	dice_roll_result	light_token_1_position	light_token_2_position	light_token_3_position	light_token_4_position	light_token_5_position	light_token_6_position	light_token_7_position	dark_token_1_position	dark_token_2_position	dark_token_3_position	dark_token_4_position	dark_token_5_position	dark_token_6_position	dark_token_7_position	decision
20220815013032530938	1	LastMoveAgent	light	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(0, 3)
20220815013032530938	2	GreedyAgent	dark	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	(0, 1)
20220815013032530938	3	LastMoveAgent	light	2	3	0	0	0	0	0	0	1	0	0	0	0	0	0	(3, 5)
20220815013032530938	4	GreedyAgent	dark	3	5	0	0	0	0	0	0	1	0	0	0	0	0	0	(1, 4)
20220815013032530938	5	GreedyAgent	dark	3	5	0	0	0	0	0	0	4	0	0	0	0	0	0	(4, 7)
20220815013032530938	6	LastMoveAgent	light	0	5	0	0	0	0	0	0	7	0	0	0	0	0	0	
20220815013032530938	7	GreedyAgent	dark	1	5	0	0	0	0	0	0	7	0	0	0	0	0	0	(7, 8)
20220815013032530938	8	GreedyAgent	dark	3	5	0	0	0	0	0	0	8	0	0	0	0	0	0	(8, 11)
20220815013032530938	9	LastMoveAgent	light	2	5	0	0	0	0	0	0	11	0	0	0	0	0	0	(5, 7)
20220815013032530938	10	GreedyAgent	dark	1	7	0	0	0	0	0	0	11	0	0	0	0	0	0	(11, 12)
20220815013032530938	11	LastMoveAgent	light	2	7	0	0	0	0	0	0	12	0	0	0	0	0	0	(7, 9)
20220815013032530938	12	GreedyAgent	dark	2	9	0	0	0	0	0	0	12	0	0	0	0	0	0	(12, 14)
20220815013032530938	13	GreedyAgent	dark	2	9	0	0	0	0	0	0	14	0	0	0	0	0	0	(0, 2)
20220815013032530938	14	LastMoveAgent	light	2	9	0	0	0	0	0	0	14	2	0	0	0	0	0	(9, 11)
20220815013032530938	15	GreedyAgent	dark	1	11	0	0	0	0	0	0	14	2	0	0	0	0	0	(14, 15)
20220815013032530938	16	LastMoveAgent	light	1	11	0	0	0	0	0	0	15	2	0	0	0	0	0	(11, 12)
20220815013032530938	17	GreedyAgent	dark	3	12	0	0	0	0	0	0	15	2	0	0	0	0	0	(2, 5)
20220815013032530938	18	LastMoveAgent	light	2	12	0	0	0	0	0	0	15	5	0	0	0	0	0	(12, 14)
20220815013032530938	19	LastMoveAgent	light	3	14	0	0	0	0	0	0	15	5	0	0	0	0	0	(0, 3)
20220815013032530938	20	GreedyAgent	dark	3	14	3	0	0	0	0	0	15	5	0	0	0	0	0	(5, 8)
20220815013032530938	21	GreedyAgent	dark	0	14	3	0	0	0	0	0	15	8	0	0	0	0	0	
20220815013032530938	22	LastMoveAgent	light	2	14	3	0	0	0	0	0	15	8	0	0	0	0	0	(3, 5)
20220815013032530938	23	GreedyAgent	dark	2	14	5	0	0	0	0	0	15	8	0	0	0	0	0	(8, 10)
20220815013032530938	24	LastMoveAgent	light	3	14	5	0	0	0	0	0	15	10	0	0	0	0	0	(5, 8)
20220815013032530938	25	LastMoveAgent	light	1	14	8	0	0	0	0	0	15	10	0	0	0	0	0	(14, 15)
20220815013032530938	26	GreedyAgent	dark	2	15	8	0	0	0	0	0	15	10	0	0	0	0	0	(10, 12)
20220815013032530938	27	LastMoveAgent	light	3	15	8	0	0	0	0	0	15	12	0	0	0	0	0	(8, 11)
20220815013032530938	28	GreedyAgent	dark	1	15	11	0	0	0	0	0	15	12	0	0	0	0	0	(12, 13)
20220815013032530938	29	LastMoveAgent	light	0	15	11	0	0	0	0	0	15	13	0	0	0	0	0	
20220815013032530938	30	GreedyAgent	dark	2	15	11	0	0	0	0	0	15	13	0	0	0	0	0	(13, 15)
20220815013032530938	31	LastMoveAgent	light	3	15	11	0	0	0	0	0	15	15	0	0	0	0	0	(11, 14)
20220815013032530938	32	LastMoveAgent	light	1	15	14	0	0	0	0	0	15	15	0	0	0	0	0	(14, 15)
20220815013032530938	33	GreedyAgent	dark	4	15	15	0	0	0	0	0	15	15	0	0	0	0	0	(0, 4)
20220815013032530938	34	GreedyAgent	dark	1	15	15	0	0	0	0	0	15	15	4	0	0	0	0	(4, 5)
20220815013032530938	35	LastMoveAgent	light	2	15	15	0	0	0	0	0	15	15	5	0	0	0	0	(0, 2)
20220815013032530938	36	GreedyAgent	dark	1	15	15	2	0	0	0	0	15	15	5	0	0	0	0	(5, 6)
20220815013032530938	37	LastMoveAgent	light	3	15	15	2	0	0	0	0	15	15	6	0	0	0	0	(2, 5)
20220815013032530938	38	GreedyAgent	dark	3	15	15	5	0	0	0	0	15	15	6	0	0	0	0	(6, 9)
20220815013032530938	39	LastMoveAgent	light	2	15	15	5	0	0	0	0	15	15	9	0	0	0	0	(5, 7)
20220815013032530938	40	GreedyAgent	dark	2	15	15	7	0	0	0	0	15	15	9	0	0	0	0	(9, 11)
20220815013032530938	41	LastMoveAgent	light	1	15	15	7	0	0	0	0	15	15	11	0	0	0	0	(7, 8)
20220815013032530938	42	LastMoveAgent	light	2	15	15	8	0	0	0	0	15	15	11	0	0	0	0	(8, 10)
20220815013032530938	43	GreedyAgent	dark	3	15	15	10	0	0	0	0	15	15	11	0	0	0	0	(11, 14)
20220815013032530938	44	GreedyAgent	dark	1	15	15	10	0	0	0	0	15	15	14	0	0	0	0	(14, 15)
20220815013032530938	45	LastMoveAgent	light	2	15	15	10	0	0	0	0	15	15	15	0	0	0	0	(10, 12)
20220815013032530938	46	GreedyAgent	dark	3	15	15	12	0	0	0	0	15	15	15	0	0	0	0	(0, 3)
20220815013032530938	47	LastMoveAgent	light	3	15	15	12	0	0	0	0	15	15	15	3	0	0	0	(12, 15)
20220815013032530938	48	GreedyAgent	dark	3	15	15	15	0	0	0	0	15	15	15	3	0	0	0	(3, 6)
20220815013032530938	49	LastMoveAgent	light	1	15	15	15	0	0	0	0	15	15	15	6	0	0	0	(0, 1)
20220815013032530938	50	GreedyAgent	dark	1	15	15	15	1	0	0	0	15	15	15	6	0	0	0	(6, 7)
20220815013032530938	51	LastMoveAgent	light	2	15	15	15	1	0	0	0	15	15	15	7	0	0	0	(1, 3)
20220815013032530938	52	GreedyAgent	dark	3	15	15	15	3	0	0	0	15	15	15	7	0	0	0	(7, 10)
20220815013032530938	53	LastMoveAgent	light	2	15	15	15	3	0	0	0	15	15	15	10	0	0	0	(3, 5)
20220815013032530938	54	GreedyAgent	dark	1	15	15	15	5	0	0	0	15	15	15	10	0	0	0	(10, 11)
20220815013032530938	55	LastMoveAgent	light	1	15	15	15	5	0	0	0	15	15	15	11	0	0	0	(5, 6)
20220815013032530938	56	GreedyAgent	dark	3	15	15	15	6	0	0	0	15	15	15	11	0	0	0	(11, 14)
20220815013032530938	57	GreedyAgent	dark	4	15	15	15	6	0	0	0	15	15	15	14	0	0	0	(0, 4)
20220815013032530938	58	GreedyAgent	dark	1	15	15	15	6	0	0	0	15	15	15	14	4	0	0	(14, 15)
20220815013032530938	59	LastMoveAgent	light	2	15	15	15	6	0	0	0	15	15	15	15	4	0	0	(6, 8)
20220815013032530938	60	LastMoveAgent	light	2	15	15	15	8	0	0	0	15	15	15	15	4	0	0	(8, 10)
20220815013032530938	61	GreedyAgent	dark	2	15	15	15	10	0	0	0	15	15	15	15	4	0	0	(4, 6)
20220815013032530938	62	LastMoveAgent	light	3	15	15	15	10	0	0	0	15	15	15	15	6	0	0	(10, 13)
20220815013032530938	63	GreedyAgent	dark	2	15	15	15	13	0	0	0	15	15	15	15	6	0	0	(6, 8)
20220815013032530938	64	GreedyAgent	dark	4	15	15	15	13	0	0	0	15	15	15	15	8	0	0	(8, 12)
20220815013032530938	65	LastMoveAgent	light	3	15	15	15	13	0	0	0	15	15	15	15	12	0	0	(0, 3)
20220815013032530938	66	GreedyAgent	dark	2	15	15	15	13	3	0	0	15	15	15	15	12	0	0	(12, 14)
20220815013032530938	67	GreedyAgent	dark	0	15	15	15	13	3	0	0	15	15	15	15	14	0	0	
20220815013032530938	68	LastMoveAgent	light	2	15	15	15	13	3	0	0	15	15	15	15	14	0	0	(13, 15)
20220815013032530938	69	GreedyAgent	dark	3	15	15	15	15	3	0	0	15	15	15	15	14	0	0	(0, 3)
20220815013032530938	70	LastMoveAgent	light	1	15	15	15	15	3	0	0	15	15	15	15	14	3	0	(3, 4)
20220815013032530938	71	LastMoveAgent	light	0	15	15	15	15	4	0	0	15	15	15	15	14	3	0	
20220815013032530938	72	GreedyAgent	dark	4	15	15	15	15	4	0	0	15	15	15	15	14	3	0	(3, 7)
20220815013032530938	73	LastMoveAgent	light	1	15	15	15	15	4	0	0	15	15	15	15	14	7	0	(4, 5)
20220815013032530938	74	GreedyAgent	dark	3	15	15	15	15	5	0	0	15	15	15	15	14	7	0	(7, 10)
20220815013032530938	75	LastMoveAgent	light	1	15	15	15	15	5	0	0	15	15	15	15	14	10	0	(5, 6)
20220815013032530938	76	GreedyAgent	dark	3	15	15	15	15	6	0	0	15	15	15	15	14	10	0	(10, 13)
20220815013032530938	77	LastMoveAgent	light	2	15	15	15	15	6	0	0	15	15	15	15	14	13	0	(6, 8)
20220815013032530938	78	LastMoveAgent	light	4	15	15	15	15	8	0	0	15	15	15	15	14	13	0	(8, 12)
20220815013032530938	79	GreedyAgent	dark	3	15	15	15	15	12	0	0	15	15	15	15	14	13	0	(0, 3)
20220815013032530938	80	LastMoveAgent	light	2	15	15	15	15	12	0	0	15	15	15	15	14	13	3	(12, 14)
20220815013032530938	81	LastMoveAgent	light	3	15	15	15	15	14	0	0	15	15	15	15	14	13	3	(0, 3)
20220815013032530938	82	GreedyAgent	dark	3	15	15	15	15	14	3	0	15	15	15	15	14	13	3	(3, 6)
20220815013032530938	83	LastMoveAgent	light	3	15	15	15	15	14	3	0	15	15	15	15	14	13	6	(3, 6)
20220815013032530938	84	GreedyAgent	dark	0	15	15	15	15	14	6	0	15	15	15	15	14	13	0	
20220815013032530938	85	LastMoveAgent	light	2	15	15	15	15	14	6	0	15	15	15	15	14	13	0	(6, 8)
20220815013032530938	86	LastMoveAgent	light	1	15	15	15	15	14	8	0	15	15	15	15	14	13	0	(14, 15)
20220815013032530938	87	GreedyAgent	dark	3	15	15	15	15	15	8	0	15	15	15	15	14	13	0	(0, 3)
20220815013032530938	88	LastMoveAgent	light	2	15	15	15	15	15	8	0	15	15	15	15	14	13	3	(8, 10)
20220815013032530938	89	GreedyAgent	dark	3	15	15	15	15	15	10	0	15	15	15	15	14	13	3	(3, 6)
20220815013032530938	90	LastMoveAgent	light	2	15	15	15	15	15	10	0	15	15	15	15	14	13	6	(10, 12)
20220815013032530938	91	GreedyAgent	dark	4	15	15	15	15	15	12	0	15	15	15	15	14	13	6	(6, 10)
20220815013032530938	92	LastMoveAgent	light	3	15	15	15	15	15	12	0	15	15	15	15	14	13	10	(12, 15)
20220815013032530938	93	GreedyAgent	dark	2	15	15	15	15	15	15	0	15	15	15	15	14	13	10	(13, 15)
20220815013032530938	94	LastMoveAgent	light	3	15	15	15	15	15	15	0	15	15	15	15	14	15	10	(0, 3)
20220815013032530938	95	GreedyAgent	dark	3	15	15	15	15	15	15	3	15	15	15	15	14	15	10	(10, 13)
20220815013032530938	96	LastMoveAgent	light	2	15	15	15	15	15	15	3	15	15	15	15	14	15	13	(3, 5)
20220815013032530938	97	GreedyAgent	dark	3	15	15	15	15	15	15	5	15	15	15	15	14	15	13	
20220815013032530938	98	LastMoveAgent	light	3	15	15	15	15	15	15	5	15	15	15	15	14	15	13	(5, 8)
20220815013032530938	99	LastMoveAgent	light	1	15	15	15	15	15	15	8	15	15	15	15	14	15	13	(8, 9)
20220815013032530938	100	GreedyAgent	dark	2	15	15	15	15	15	15	9	15	15	15	15	14	15	13	(13, 15)
20220815013032530938	101	LastMoveAgent	light	3	15	15	15	15	15	15	9	15	15	15	15	14	15	15	(9, 12)
20220815013032530938	102	GreedyAgent	dark	0	15	15	15	15	15	15	12	15	15	15	15	14	15	15	
20220815013032530938	103	LastMoveAgent	light	3	15	15	15	15	15	15	12	15	15	15	15	14	15	15	(12, 15)
